,0,1,Propertycount,2,3,4,5,6,7,8,9,10,Bedroom2,Distance,Landsize,Postcode,Bathroom,index,Lattitude,Rooms,Car,Longtitude
4896,0.0,0.0,14577.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.8,499.0,3072.0,1.0,4896,-37.733,4,1.0,144.9988
8201,0.0,0.0,3578.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.8,0.0,3204.0,1.0,8202,-37.9032,1,1.0,145.0455
8741,1.0,0.0,9704.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,25.0,968.0,3155.0,2.0,8742,-37.84674,3,2.0,145.29351
9711,1.0,0.0,4407.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,21.3,842.0,3135.0,2.0,9712,-37.81109,4,1.0,145.25738
5792,0.0,0.0,13240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.1,0.0,3182.0,1.0,5792,-37.8619,2,1.0,144.9802
1018,0.0,0.0,3589.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,10.8,606.0,3019.0,2.0,1018,-37.788,4,2.0,144.862
7219,0.0,0.0,5058.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,8.2,533.0,3012.0,1.0,7219,-37.7955,3,1.0,144.8784
8687,0.0,0.0,7217.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.6,3.0,3142.0,2.0,8688,-37.8474,3,1.0,145.0125
1760,0.0,0.0,7822.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,11.4,282.0,3163.0,2.0,1760,-37.8953,3,2.0,145.0567
7195,0.0,0.0,3578.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,11.8,862.0,3204.0,2.0,7195,-37.8993,4,2.0,145.0447
6179,0.0,0.0,5457.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,11.2,1076.0,3127.0,4.0,6179,-37.8141,5,2.0,145.0936
10722,0.0,0.0,5263.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.4,2135.0,3031.0,2.0,10723,-37.79561,2,1.0,144.93499
10358,0.0,0.0,5629.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,11.7,546.0,3033.0,2.0,10359,-37.74761,3,4.0,144.8521
1103,0.0,0.0,10579.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,11.2,323.0,3186.0,2.0,1103,-37.9208,3,2.0,144.9996
11593,0.0,0.0,6795.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,11.4,834.0,3204.0,1.0,11595,-37.91627,2,1.0,145.03892
7852,0.0,0.0,3593.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.4,226.0,3031.0,2.0,7853,-37.7824,3,2.0,144.9243
8094,0.0,0.0,6232.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.9,313.0,3039.0,1.0,8095,-37.7663,2,2.0,144.9098
9656,0.0,0.0,2291.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,10.4,564.0,3042.0,3.0,9657,-37.73666,4,2.0,144.87725
4170,0.0,0.0,2555.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,14.6,312.0,3189.0,2.0,4170,-37.9412,3,2.0,145.0491
3251,1.0,0.0,2947.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,10.5,582.0,3081.0,1.0,3251,-37.7422,3,2.0,145.05
11042,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.2,193.0,3046.0,1.0,11044,-37.70612,2,2.0,144.9144
4111,0.0,0.0,6232.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,6.9,0.0,3039.0,1.0,4111,-37.7715,2,1.0,144.9155
3063,0.0,0.0,5454.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,13.7,0.0,3188.0,2.0,3063,-37.9371,3,2.0,145.0035
4900,0.0,0.0,14577.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,8.8,591.0,3072.0,1.0,4900,-37.7333,3,2.0,145.0353
9142,0.0,0.0,9264.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,7.5,203.0,3040.0,2.0,9143,-37.75582,3,2.0,144.91061000000005
11984,0.0,0.0,8989.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,7.2,144.0,3184.0,2.0,11986,-37.88617,3,3.0,144.9833
2947,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,13.0,215.0,3046.0,2.0,2947,-37.6952,3,1.0,144.9256
11182,1.0,0.0,3619.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,19.9,962.0,3134.0,2.0,11184,-37.80161,4,2.0,145.22151000000005
11268,0.0,0.0,6567.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.3,1727.0,3032.0,1.0,11270,-37.77341,2,1.0,144.9013
7153,0.0,0.0,4442.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,12.1,554.0,3163.0,1.0,7153,-37.9012,3,1.0,145.0646
3431,0.0,0.0,1202.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,15.0,612.0,3021.0,2.0,3431,-37.7378,4,2.0,144.8264
11498,0.0,0.0,8077.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,35.4,611.0,3198.0,2.0,11500,-38.10226,4,4.0,145.14459
4714,0.0,0.0,8648.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.8,96.0,3207.0,2.0,4714,-37.8327,2,0.0,144.9474
10632,1.0,0.0,11925.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,23.0,802.0,3136.0,1.0,10633,-37.81083,3,2.0,145.28792
9198,1.0,0.0,5549.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,7.8,334.0,3079.0,2.0,9199,-37.76538,3,2.0,145.04963999999995
9861,0.0,0.0,3940.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,22.2,619.0,3172.0,3.0,9862,-37.97545,5,2.0,145.12053999999995
9830,0.0,0.0,7719.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,14.8,688.0,3023.0,5.0,9831,-37.74281,5,4.0,144.72513
10845,0.0,0.0,7955.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,15.3,533.0,3074.0,1.0,10847,-37.68579,3,2.0,144.98878
8678,0.0,0.0,7217.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.6,0.0,3142.0,1.0,8679,-37.8428,1,1.0,145.0081
1034,0.0,0.0,3589.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,10.8,288.0,3019.0,2.0,1034,-37.7775,4,1.0,144.855
2264,0.0,0.0,8989.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.7,0.0,3184.0,1.0,2264,-37.8749,1,0.0,144.9842
5211,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.2,486.0,3073.0,2.0,5211,-37.7164,3,3.0,145.0048
5404,0.0,0.0,14949.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.6,0.0,3121.0,2.0,5404,-37.8189,3,2.0,145.0131
10472,0.0,0.0,14577.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,8.4,680.0,3072.0,1.0,10473,-37.74244,3,2.0,145.02006
4693,0.0,0.0,7485.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,9.9,266.0,3044.0,2.0,4693,-37.7271,3,1.0,144.9485
906,0.0,0.0,10969.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,13.9,575.0,3165.0,2.0,906,-37.9274,4,2.0,145.0654
8215,0.0,0.0,7485.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,9.9,321.0,3044.0,1.0,8216,-37.7242,3,2.0,144.9424
8727,0.0,0.0,4502.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,9.5,603.0,3034.0,1.0,8728,-37.76616,3,4.0,144.8575
368,0.0,0.0,6567.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,5.9,194.0,3032.0,1.0,368,-37.7756,3,1.0,144.921
10236,1.0,0.0,10999.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,14.3,654.0,3109.0,2.0,10237,-37.78496,3,3.0,145.14659
3593,0.0,0.0,10331.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.6,0.0,3101.0,1.0,3593,-37.8083,2,1.0,145.0382
1415,0.0,0.0,7082.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.9,412.0,3055.0,1.0,1415,-37.7618,3,1.0,144.9455
5763,0.0,0.0,1223.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,7.7,526.0,3015.0,1.0,5763,-37.8267,3,2.0,144.8779
2286,0.0,0.0,8989.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.7,0.0,3184.0,1.0,2286,-37.8831,2,1.0,144.9896
8568,0.0,0.0,5301.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,13.8,178.0,3018.0,1.0,8569,-37.8701,2,2.0,144.8209
11417,0.0,0.0,3873.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,6.4,189.0,3012.0,2.0,11419,-37.78606,3,2.0,144.87205
12102,0.0,0.0,6821.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.8,1843.0,3051.0,1.0,12104,-37.79773,3,1.0,144.94611
8637,0.0,0.0,5263.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.2,113.0,3031.0,1.0,8638,-37.7898,2,0.0,144.9276
5403,0.0,0.0,14949.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.6,288.0,3121.0,2.0,5403,-37.8268,4,0.0,145.0129
114,0.0,0.0,3280.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.3,162.0,3206.0,1.0,114,-37.8416,2,1.0,144.9488
5322,0.0,0.0,14949.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.6,233.0,3121.0,2.0,5322,-37.8122,3,2.0,144.9937
3827,0.0,0.0,8801.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,11.2,376.0,3145.0,3.0,3827,-37.8727,3,1.0,145.0458
2900,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,13.0,780.0,3046.0,1.0,2900,-37.7,3,2.0,144.9427
1721,0.0,0.0,7822.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.4,0.0,3163.0,1.0,1721,-37.8888,1,1.0,145.0533
6310,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.5,0.0,3071.0,1.0,6310,-37.7541,2,1.0,145.0088
6569,0.0,0.0,4380.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.1,598.0,3181.0,1.0,6569,-37.8564,2,1.0,144.9971
3184,0.0,0.0,11308.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.6,0.0,3122.0,2.0,3184,-37.8235,3,1.0,145.029
3742,0.0,0.0,3873.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,9.2,218.0,3012.0,2.0,3742,-37.7895,3,2.0,144.8723
1824,0.0,0.0,6923.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,8.1,836.0,3161.0,2.0,1824,-37.8696,4,3.0,145.0323
3080,0.0,0.0,5454.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,13.7,0.0,3188.0,1.0,3080,-37.9392,2,1.0,145.0186
10402,1.0,0.0,6871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.2,300.0,3132.0,1.0,10403,-37.80574,2,1.0,145.18832
3023,0.0,0.0,5454.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,13.7,664.0,3188.0,2.0,3023,-37.9394,4,2.0,145.0099
9972,0.0,0.0,7113.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,18.8,739.0,3170.0,1.0,9973,-37.92769000000001,3,2.0,145.16792
9824,0.0,0.0,6786.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.6,96.0,3053.0,1.0,9825,-37.79674,3,0.0,144.96563
1901,0.0,0.0,2954.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.4,170.0,3068.0,1.0,1901,-37.7936,2,0.0,144.995
3232,1.0,0.0,2947.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.5,577.0,3081.0,1.0,3232,-37.7428,3,1.0,145.0532
4075,0.0,0.0,6232.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,6.9,603.0,3039.0,1.0,4075,-37.7692,4,2.0,144.917
1918,0.0,0.0,11204.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,7.8,295.0,3058.0,2.0,1918,-37.7374,4,1.0,144.9617
5384,0.0,0.0,14949.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.6,0.0,3121.0,2.0,5384,-37.8128,2,1.0,145.0133
9734,0.0,0.0,14092.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,31.7,639.0,3429.0,1.0,9735,-37.56291,3,6.0,144.72848
1569,0.0,0.0,8920.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.8,136.0,3124.0,1.0,1569,-37.8469,2,1.0,145.0589
6772,0.0,0.0,5533.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.5,822.0,3057.0,2.0,6772,-37.7749,4,2.0,144.9762
347,0.0,0.0,6567.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.9,1957.0,3032.0,1.0,347,-37.7731,2,1.0,144.9074
1242,0.0,0.0,6938.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,10.7,171.0,3187.0,1.0,1242,-37.9125,2,1.0,145.0114
420,0.0,0.0,2894.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,12.2,803.0,3147.0,2.0,420,-37.8621,4,2.0,145.1126
4868,0.0,0.0,7717.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.5,0.0,3181.0,2.0,4868,-37.8493,2,1.0,144.9908
9224,0.0,0.0,2397.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,11.4,568.0,3204.0,2.0,9225,-37.90688,4,2.0,145.02827
37,0.0,0.0,4019.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.5,172.0,3067.0,1.0,37,-37.8086,2,1.0,144.9946
5426,0.0,0.0,14949.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.6,156.0,3121.0,1.0,5426,-37.8209,2,0.0,145.0052
9934,0.0,0.0,5263.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.4,107.0,3031.0,1.0,9935,-37.79025,2,0.0,144.92798
8370,0.0,0.0,14887.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.3,0.0,3141.0,1.0,8371,-37.836,3,1.0,144.9782
8796,0.0,0.0,10926.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,19.6,508.0,3076.0,3.0,8797,-37.62693,4,2.0,145.01563000000004
10646,1.0,0.0,10999.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,14.3,706.0,3109.0,3.0,10647,-37.79561,4,2.0,145.16268
1031,0.0,0.0,3589.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,10.8,587.0,3019.0,1.0,1031,-37.7843,3,2.0,144.8472
4313,0.0,0.0,2291.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,11.2,641.0,3042.0,3.0,4313,-37.7317,4,2.0,144.8751
5405,0.0,0.0,14949.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.6,80.0,3121.0,2.0,5405,-37.8233,3,2.0,144.9947
9445,0.0,0.0,10579.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,10.5,257.0,3186.0,2.0,9446,-37.89886,3,2.0,144.99462
10505,0.0,0.0,5943.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.9,74.0,3205.0,1.0,10506,-37.83627,1,0.0,144.9605
11266,0.0,0.0,5132.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,9.4,180.0,3025.0,1.0,11268,-37.83648,3,1.0,144.86296000000004
11451,0.0,0.0,5498.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,6.2,204.0,3015.0,1.0,11453,-37.84234,3,2.0,144.86622
763,0.0,0.0,6795.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,274.0,3204.0,1.0,763,-37.9178,2,2.0,145.0413
8874,0.0,0.0,10529.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.9,241.0,3082.0,1.0,8875,-37.67231,2,1.0,145.05878
10853,0.0,0.0,5811.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,18.4,315.0,3029.0,2.0,10855,-37.84253,3,1.0,144.7227
10303,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.2,697.0,3046.0,2.0,10304,-37.69647,3,6.0,144.9113
8658,0.0,0.0,6821.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.3,89.0,3051.0,1.0,8659,-37.9394,2,0.0,145.089
10800,0.0,0.0,14949.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.4,0.0,3121.0,1.0,10802,-37.81977,2,1.0,144.99597
2484,0.0,0.0,1308.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,9.4,0.0,3041.0,2.0,2484,-37.7364,3,1.0,144.8977
6064,0.0,0.0,6763.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,13.5,596.0,3020.0,2.0,6064,-37.7981,5,2.0,144.7936
1222,0.0,0.0,6938.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,10.7,654.0,3187.0,2.0,1222,-37.9292,4,2.0,145.0236
4320,0.0,0.0,2291.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,11.2,650.0,3042.0,1.0,4320,-37.7378,2,2.0,144.8893
8355,0.0,0.0,5943.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.1,438.0,3205.0,1.0,8356,-37.8353,2,0.0,144.9599
2134,1.0,0.0,9028.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,13.9,317.0,3108.0,2.0,2134,-37.7815,4,2.0,145.1279
2423,0.0,0.0,9264.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,705.0,3040.0,2.0,2423,-37.7497,4,2.0,144.9089
6575,0.0,0.0,4380.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,5.1,317.0,3181.0,1.0,6575,-37.856,3,2.0,144.9891
5635,0.0,0.0,14887.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.3,350.0,3141.0,2.0,5635,-37.8451,3,2.0,145.0019
6878,0.0,0.0,588.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,9.8,544.0,3040.0,2.0,6878,-37.7576,3,2.0,144.889
10756,1.0,0.0,6871.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,17.2,72.0,3132.0,1.0,10757,-37.81477,2,1.0,145.18867
7903,0.0,0.0,8870.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,13.0,587.0,3046.0,1.0,7904,-37.6995,3,2.0,144.905
5386,0.0,0.0,14949.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.6,249.0,3121.0,2.0,5386,-37.8147,4,1.0,145.0084
6580,0.0,0.0,4380.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.1,0.0,3181.0,1.0,6580,-37.8584,1,1.0,144.9994
9790,1.0,0.0,3598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,23.2,535.0,3153.0,2.0,9791,-37.82481,3,2.0,145.26519
9002,0.0,0.0,3280.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,225.0,3206.0,1.0,9003,-37.84396,3,2.0,144.95658999999995
1575,0.0,0.0,8920.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,7.8,335.0,3124.0,1.0,1575,-37.8452,2,1.0,145.0959
509,0.0,0.0,5682.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,9.7,206.0,3103.0,2.0,509,-37.8161,3,2.0,145.0812
11210,0.0,0.0,3755.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,10.5,418.0,3020.0,1.0,11212,-37.79595,2,0.0,144.83206
6414,1.0,0.0,2698.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,13.8,558.0,3084.0,2.0,6414,-37.7328,4,2.0,145.0916
9148,0.0,0.0,2970.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.7,440.0,3078.0,1.0,9149,-37.77558,3,2.0,145.02451000000005
2304,0.0,0.0,8989.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.7,1547.0,3184.0,1.0,2304,-37.8749,1,1.0,144.9903
4610,0.0,0.0,7485.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.9,180.0,3044.0,1.0,4610,-37.718,3,1.0,144.94
5216,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,11.2,631.0,3073.0,1.0,5216,-37.7211,2,2.0,145.0195
748,0.0,0.0,6795.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,13.0,309.0,3204.0,2.0,748,-37.9287,3,2.0,145.0461
10421,1.0,0.0,13366.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,14.2,668.0,3149.0,3.0,10422,-37.87118,4,2.0,145.12478000000004
11733,0.0,0.0,4704.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,17.4,658.0,3048.0,1.0,11735,-37.64821,3,1.0,144.92526999999995
1259,0.0,0.0,11918.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.2,264.0,3056.0,1.0,1259,-37.7611,3,2.0,144.9644
3077,0.0,0.0,5454.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,13.7,355.0,3188.0,2.0,3077,-37.9391,3,1.0,145.012
7450,0.0,0.0,5132.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,11.1,606.0,3025.0,1.0,7450,-37.8326,3,2.0,144.8594
1888,0.0,0.0,2954.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.4,382.0,3068.0,3.0,1888,-37.7897,4,2.0,144.9992
11763,0.0,0.0,7485.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.5,129.0,3044.0,1.0,11765,-37.71865,2,1.0,144.95018000000005
10322,0.0,0.0,11308.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,5.3,446.0,3122.0,2.0,10323,-37.82785,4,2.0,145.03816
711,0.0,0.0,6795.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,13.0,692.0,3204.0,1.0,711,-37.9263,3,2.0,145.04
9696,0.0,0.0,21650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,178.0,3073.0,1.0,9697,-37.70985,3,1.0,145.02073
11136,0.0,0.0,5498.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,6.2,163.0,3015.0,1.0,11138,-37.84608,2,1.0,144.86525
6911,0.0,0.0,5070.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,12.4,314.0,3060.0,1.0,6911,-37.7066,3,1.0,144.9733
8857,0.0,0.0,2878.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,14.0,532.0,3021.0,1.0,8858,-37.731,3,1.0,144.77387
6950,0.0,0.0,6482.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,7.5,432.0,3123.0,1.0,6950,-37.8249,2,2.0,145.0532
1372,0.0,0.0,11918.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.2,363.0,3056.0,1.0,1372,-37.7621,4,0.0,144.9506
7626,0.0,0.0,5533.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.5,0.0,3057.0,1.0,7627,-37.7755,2,1.0,144.9786
712,0.0,0.0,6795.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,13.0,795.0,3204.0,2.0,712,-37.9166,4,2.0,145.0314
3329,0.0,0.0,3145.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,715.0,3166.0,1.0,3329,-37.9072,3,2.0,145.0762
